sample_index,filename,mata_path,insang_path,true_label_id,true_label,pred_label_id,pred_label,prob_segar,prob_tidak_segar,confidence,is_correct,status
1,segar_001,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_001.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_001.jpg,0,Segar,1,Tidak Segar,0.2164,0.7836,0.7836,False,SALAH
2,segar_018,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_018.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_018.jpg,0,Segar,0,Segar,0.5684,0.4316,0.5684,True,BENAR
3,segar_019,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_019.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_019.jpg,0,Segar,0,Segar,0.5068,0.4932,0.5068,True,BENAR
4,segar_020,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_020.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_020.jpg,0,Segar,0,Segar,0.7739,0.2261,0.7739,True,BENAR
5,segar_022,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_022.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_022.jpg,0,Segar,1,Tidak Segar,0.4654,0.5346,0.5346,False,SALAH
6,segar_023,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_023.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_023.jpg,0,Segar,1,Tidak Segar,0.343,0.657,0.657,False,SALAH
7,segar_024,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_024.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_024.jpg,0,Segar,1,Tidak Segar,0.446,0.554,0.554,False,SALAH
8,segar_026,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_026.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_026.jpg,0,Segar,0,Segar,0.6091,0.3909,0.6091,True,BENAR
9,segar_027,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_027.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_027.jpg,0,Segar,1,Tidak Segar,0.3872,0.6128,0.6128,False,SALAH
10,segar_028,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_028.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_028.jpg,0,Segar,0,Segar,0.5387,0.4613,0.5387,True,BENAR
11,segar_034,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_034.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_034.jpg,0,Segar,0,Segar,0.6819,0.3181,0.6819,True,BENAR
12,segar_035,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_035.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_035.jpg,0,Segar,1,Tidak Segar,0.3859,0.6141,0.6141,False,SALAH
13,segar_036,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_036.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_036.jpg,0,Segar,0,Segar,0.611,0.389,0.611,True,BENAR
14,segar_038,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_038.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_038.jpg,0,Segar,1,Tidak Segar,0.4641,0.5359,0.5359,False,SALAH
15,segar_042,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_042.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_042.jpg,0,Segar,0,Segar,0.5427,0.4573,0.5427,True,BENAR
16,segar_043,/content/drive/MyDrive/datatest/mata/test/segar/mata_segar_043.jpg,/content/drive/MyDrive/datatest/insang/test/segar/insang_segar_043.jpg,0,Segar,0,Segar,0.6515,0.3485,0.6515,True,BENAR
