sample_index,filename,mata_path,insang_path,true_label_id,true_label,pred_label_id,pred_label,prob_segar,prob_tidak_segar,confidence,is_correct,status
1,segar_052,/content/drive/MyDrive/dataset801010/mata/test/segar/mata_segar_052.jpg,/content/drive/MyDrive/dataset801010/insang/test/segar/insang_segar_052.jpg,0,Segar,0,Segar,0.7699,0.2301,0.7699,True,BENAR
2,segar_030,/content/drive/MyDrive/dataset801010/mata/test/segar/mata_segar_030.jpg,/content/drive/MyDrive/dataset801010/insang/test/segar/insang_segar_030.jpg,0,Segar,0,Segar,0.9964,0.0036,0.9964,True,BENAR
3,segar_036,/content/drive/MyDrive/dataset801010/mata/test/segar/mata_segar_036.jpg,/content/drive/MyDrive/dataset801010/insang/test/segar/insang_segar_036.jpg,0,Segar,0,Segar,1.0,0.0,1.0,True,BENAR
4,segar_024,/content/drive/MyDrive/dataset801010/mata/test/segar/mata_segar_024.jpg,/content/drive/MyDrive/dataset801010/insang/test/segar/insang_segar_024.jpg,0,Segar,0,Segar,1.0,0.0,1.0,True,BENAR
5,segar_016,/content/drive/MyDrive/dataset801010/mata/test/segar/mata_segar_016.jpg,/content/drive/MyDrive/dataset801010/insang/test/segar/insang_segar_016.jpg,0,Segar,0,Segar,1.0,0.0,1.0,True,BENAR
6,segar_050,/content/drive/MyDrive/dataset801010/mata/test/segar/mata_segar_050.jpg,/content/drive/MyDrive/dataset801010/insang/test/segar/insang_segar_050.jpg,0,Segar,0,Segar,0.6252,0.3748,0.6252,True,BENAR
7,segar_064,/content/drive/MyDrive/dataset801010/mata/test/segar/mata_segar_064.jpg,/content/drive/MyDrive/dataset801010/insang/test/segar/insang_segar_064.jpg,0,Segar,0,Segar,0.9407,0.0593,0.9407,True,BENAR
8,segar_046,/content/drive/MyDrive/dataset801010/mata/test/segar/mata_segar_046.jpg,/content/drive/MyDrive/dataset801010/insang/test/segar/insang_segar_046.jpg,0,Segar,0,Segar,1.0,0.0,1.0,True,BENAR
9,segar_037,/content/drive/MyDrive/dataset801010/mata/test/segar/mata_segar_037.jpg,/content/drive/MyDrive/dataset801010/insang/test/segar/insang_segar_037.jpg,0,Segar,0,Segar,1.0,0.0,1.0,True,BENAR
10,segar_047,/content/drive/MyDrive/dataset801010/mata/test/segar/mata_segar_047.jpg,/content/drive/MyDrive/dataset801010/insang/test/segar/insang_segar_047.jpg,0,Segar,0,Segar,0.9139,0.0861,0.9139,True,BENAR
