sample_index,filename,mata_path,insang_path,true_label_id,true_label,pred_label_id,pred_label,prob_segar,prob_tidak_segar,confidence,is_correct,status
87,tidak_segar_008,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_008.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_008.jpg,1,Tidak Segar,0,Segar,0.5447,0.4553,0.5447,False,SALAH
88,tidak_segar_051,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_051.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_051.jpg,1,Tidak Segar,0,Segar,0.7428,0.2572,0.7428,False,SALAH
89,tidak_segar_077,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_077.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_077.jpg,1,Tidak Segar,0,Segar,0.9447,0.0553,0.9447,False,SALAH
90,tidak_segar_011,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_011.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_011.jpg,1,Tidak Segar,0,Segar,0.6017,0.3983,0.6017,False,SALAH
91,tidak_segar_020,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_020.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_020.jpg,1,Tidak Segar,0,Segar,0.7748,0.2252,0.7748,False,SALAH
92,tidak_segar_049,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_049.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_049.jpg,1,Tidak Segar,0,Segar,0.7344,0.2656,0.7344,False,SALAH
93,tidak_segar_013,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_013.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_013.jpg,1,Tidak Segar,0,Segar,0.6746,0.3254,0.6746,False,SALAH
94,tidak_segar_002,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_002.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_002.jpg,1,Tidak Segar,0,Segar,0.5437,0.4563,0.5437,False,SALAH
95,tidak_segar_053,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_053.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_053.jpg,1,Tidak Segar,0,Segar,0.8391,0.1609,0.8391,False,SALAH
96,tidak_segar_057,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_057.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_057.jpg,1,Tidak Segar,0,Segar,0.8262,0.1738,0.8262,False,SALAH
98,tidak_segar_070,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_070.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_070.jpg,1,Tidak Segar,0,Segar,0.9987,0.0013,0.9987,False,SALAH
100,tidak_segar_041,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_041.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_041.jpg,1,Tidak Segar,0,Segar,0.9948,0.0052,0.9948,False,SALAH
101,tidak_segar_045,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_045.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_045.jpg,1,Tidak Segar,0,Segar,0.9167,0.0833,0.9167,False,SALAH
102,tidak_segar_055,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_055.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_055.jpg,1,Tidak Segar,0,Segar,0.7218,0.2782,0.7218,False,SALAH
103,tidak_segar_076,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_076.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_076.jpg,1,Tidak Segar,0,Segar,0.8901,0.1099,0.8901,False,SALAH
104,tidak_segar_014,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_014.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_014.jpg,1,Tidak Segar,0,Segar,0.7019,0.2981,0.7019,False,SALAH
105,tidak_segar_066,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_066.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_066.jpg,1,Tidak Segar,0,Segar,0.828,0.172,0.828,False,SALAH
106,tidak_segar_042,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_042.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_042.jpg,1,Tidak Segar,0,Segar,0.8721,0.1279,0.8721,False,SALAH
107,tidak_segar_016,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_016.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_016.jpg,1,Tidak Segar,0,Segar,0.5899,0.4101,0.5899,False,SALAH
109,tidak_segar_001,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_001.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_001.jpg,1,Tidak Segar,0,Segar,0.5831,0.4169,0.5831,False,SALAH
110,tidak_segar_060,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_060.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_060.jpg,1,Tidak Segar,0,Segar,0.9975,0.0025,0.9975,False,SALAH
111,tidak_segar_023,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_023.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_023.jpg,1,Tidak Segar,0,Segar,0.6552,0.3448,0.6552,False,SALAH
112,tidak_segar_026,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_026.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_026.jpg,1,Tidak Segar,0,Segar,0.8295,0.1705,0.8295,False,SALAH
113,tidak_segar_038,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_038.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_038.jpg,1,Tidak Segar,0,Segar,0.875,0.125,0.875,False,SALAH
114,tidak_segar_050,/content/drive/MyDrive/dataset801010/mata/test/tidak_segar/mata_tidak_segar_050.jpg,/content/drive/MyDrive/dataset801010/insang/test/tidak_segar/insang_tidak_segar_050.jpg,1,Tidak Segar,0,Segar,0.7362,0.2638,0.7362,False,SALAH
